ID,Latitude,Longitude
5999,-3.37239439,37.34017235
2308,-6.74382246,36.09174818
1856,-8.01737594,31.60421156
6964,-10.66316159,38.75215056
1103,-6.72038427,38.7375537
2286,-10.81824809,39.52731181
486,-6.81428683,37.68486362
7254,-8.84824153,32.28190774
6335,-7.87267,30.79676532
6227,-8.29951713,35.28402641
6974,-9.57529852,33.77272671
2637,-4.23043416,35.42795971
2053,-6.58490526,36.07362158
9387,-6.82302835,39.31090708
4483,-5.87369581,39.29160454
3563,-5.32371973,34.51856191
2715,-4.64816611,35.04096917
2125,-3.10172319,31.08703039
2133,-1.87524782,33.70188288
3730,-11.05009815,34.75485723
6250,-9.95760405,34.61850377
4591,-6.26506187,36.86317944
5315,-9.40840202,33.91705806
2030,-2.52694107,34.05992141
4329,-5.99260071,37.75380986
2498,-3.04294002,31.37638472
5942,-5.87352172,39.25879862
4190,-2.95146277,33.9164792
6416,-3.87130112,35.6513806
5218,-2.75504575,31.87910588
7174,-4.95460017,39.78724266
4523,-8.25249518,31.9890127
9176,-1.46184565,31.68683249
3391,-8.37481226,31.97821257
8550,-8.3924407,38.94694543
4444,-8.84833417,34.82286001
4472,-3.99672779,34.54161778
3510,-3.56804615,36.94879267
3185,-3.62204473,33.81445732
3377,-6.74276626,32.48257163
7853,-3.8086631,32.226387
522,-6.53835677,38.99084845
4463,-1.55663082,31.64423642
5560,-5.50562316,32.49357731
2236,-7.2526229,37.73266018
7471,-4.88170111,29.64791061
1110,-5.9565569,36.69484163
3651,-2.76381459,32.60412682
6149,-6.48437835,31.11691049
9133,-3.822062,37.46193002
5924,-9.46468646,33.94886953
7706,-8.08804503,36.68109653
1584,-3.00513869,31.92480737
5717,-11.2172008,34.9780983
9029,-8.82062732,36.25205183
6332,-7.87274027,30.79650075
7361,-8.31664188,35.55187132
8050,-9.33499533,34.76436592
1460,-6.89766281,38.55779089
930,-8.90579053,33.45594125
344,-2.50198108,32.88888319
8214,-11.03962378,37.18490765
186,-6.81983195,39.23836386
1079,-10.275122,40.1863727
8092,-7.25579493,31.3992584
7799,-1.98680854,33.06927159
8758,-7.15488642,31.06596332
1181,-7.78409646,35.71350847
4161,-4.80433829,34.22029033
484,-7.93794135,31.6274086
4285,-3.98351567,34.53671491
8299,-3.5717703,32.61084111
8456,-7.04438919,30.55954779
4938,-4.63813706,38.19881661
6521,-6.79004378,39.05431585
2759,-4.21602102,35.74168139
8442,-9.33677564,33.32215616
8667,-8.97733933,33.94897759
6477,-3.13051644,32.91876107
7744,-3.19632341,34.41477138
4328,-5.9923399,37.75255218
7217,-9.5918879,34.87659732
1751,-5.18147735,39.09101031
9417,-7.39330252,38.96920972
542,-5.17093489,38.46549571
4907,-2.56379576,33.27545159
5789,-3.12856984,33.4954127
6128,-6.4841693,31.11612278
3493,-4.79399468,38.29087131
8537,-8.61644089,39.26453025
6195,-6.77877417,36.64757423
1766,-8.77372148,33.64296446
962,-4.31243784,35.74455992
1736,-3.22078402,32.69438287
6535,-3.27878389,37.09615033
524,-2.53936795,32.91289198
2080,-4.70003487,38.11983504
8403,-8.25351192,35.10656822
2836,-6.21353779,31.22455013
8002,-1.85881563,33.04993016
4950,-9.23985321,33.33893969
1518,-6.3215235,31.08085016
7947,-5.72530343,37.09664252
4182,-4.76239486,34.20165773
4830,-9.30999538,33.622913
2618,-6.16564258,39.20897816
2247,-4.84766555,38.51229448
1318,-2.49068052,32.98828911
1381,-10.34575869,40.25116148
586,-7.74659738,35.7192849
2977,-8.21378147,34.83907902
5823,-3.12852626,33.51308471
1435,-4.14230803,33.45834213
4027,-9.90597988,38.98556461
6236,-3.95210287,35.44045471
672,-6.57529546,39.07676659
8704,-5.05409486,35.86418929
9327,-6.85650468,39.28311231
8338,-6.42085382,31.02018936
504,-7.73656421,35.69494265
2625,-2.66239124,32.64136925
9421,-5.44094483,37.73055112
9411,-7.14494316,39.07801143
1322,-8.8916912,33.5449167
873,-7.94538357,31.63918924
877,-6.34585009,31.06955735
134,-6.6590963,39.17855449
4486,-10.85301502,39.27819516
2941,-4.77149473,34.91792101
830,-9.1748537,32.86411619
213,-6.84923859,39.14636504
1163,-6.77520272,37.75312526
9344,-6.81146509,39.10763988
471,-10.27465198,40.16779587
1323,-9.01098313,33.00514772
8451,-9.32633572,33.33305767
2871,-8.84374146,34.80464243
1329,-5.88360787,36.44748833
6258,-3.95210036,35.44060007
8240,-2.37764823,33.5803087
4309,-5.01935723,38.70770883
9337,-5.61259833,32.74699674
3422,-8.57230886,33.45624256
8914,-4.32463338,37.88632958
7057,-10.44216585,36.05908699
856,-10.10670366,39.62070781
7898,-8.1732715,36.33574031
8017,-5.86574973,35.19120701
993,-3.99721506,33.37929363
1456,-1.49601351,33.81085377
8530,-4.57516622,30.098497
8249,-10.3697897,39.22199941
8784,-5.0169709,32.81001956
4944,-6.74406984,30.40720761
6405,-2.56494913,36.78455941
7541,-6.41892241,39.54607006
333,-6.82599076,37.65313014
2653,-4.34748326,32.88208731
8042,-5.03615118,36.23783624
7102,-11.40219548,36.43081491
3986,-4.37951421,35.47740495
7607,-9.66981172,39.10841086
5324,-10.20291905,38.84234562
4645,-6.48472509,35.93950514
3252,-5.33700277,39.73043845
9067,-10.75156485,38.53242433
3290,-8.88298277,32.79953064
1090,-2.91655279,32.16529734
8200,-4.84835777,29.74422897
5653,-3.41550122,31.52227142
7286,-2.31705065,32.68439494
4991,-1.36443344,34.43740749
3637,-4.19913872,30.49043542
2843,-2.50668401,32.00983717
6296,-3.2531509,37.00723793
4989,-10.93387961,39.2859705
80,-6.85838568,39.23359792
6777,-6.13143434,39.31614335
7391,-10.69477286,39.39373659
4721,-5.24611055,39.78151614
7938,-3.0536194,34.3418005
6753,-8.50246631,35.0809035
4375,-3.63868457,32.95431981
8897,-11.13219757,38.60737666
3608,-8.9651305,32.89896661
4608,-7.32687657,35.54284955
7364,-10.69220661,39.39712154
5754,-3.74983449,32.85768011
1872,-1.81114864,33.40906279
6401,-2.12284184,33.05959191
5727,-6.5243805,37.21405806
5087,-4.51007449,35.06840987
9444,-7.83867655,38.34612482
3744,-6.13962392,37.59063861
2430,-2.77441056,33.79146528
4539,-10.79414374,39.42215739
214,-6.84928976,39.14592961
5555,-8.059813,35.46360223
609,-9.92753763,39.72513888
4509,-8.84735013,34.82323577
5950,-4.89122883,29.7425289
3579,-4.79442087,38.28562358
7235,-2.07822655,32.93929764
7795,-7.4914112,30.5968982
4807,-5.24616874,39.78152394
1098,-9.13378834,32.74885037
2122,-4.43638857,34.87023689
2601,-9.25132609,32.83647738
5675,-7.85548102,31.17657234
3474,-1.74997286,31.61606193
8728,-11.26393542,34.79114317
2837,-6.20419398,31.22393947
5778,-10.20288696,38.61961012
5886,-4.89034819,29.74324532
3743,-11.04901095,34.76160263
1316,-7.77422139,35.69568862
6666,-5.44220763,38.03752614
7059,-6.24016589,39.52770194
4020,-5.10493645,32.39601622
130,-6.84472227,39.27924354
4953,-8.93745009,33.18943492
7757,-5.69575259,36.63119287
715,-6.0702098,36.64537751
74,-6.61725861,39.09648106
7376,-8.31372393,35.27434967
6864,-5.08580507,30.5633705
8111,-5.45693438,33.82834604
4556,-2.58475205,32.64708341
824,-9.11901523,32.93943448
8669,-7.19661264,31.09202308
4370,-5.01672572,38.70963076
7014,-8.91136714,33.43452143
5614,-10.25139999,38.69592559
8293,-3.25276284,33.43795733
7963,-7.45347148,31.38634916
1214,-4.55251137,34.84270144
6582,-7.11744936,31.235104
1667,-4.85347676,34.87765891
4312,-5.01540365,38.70848922
4426,-10.86099457,39.2799706
5945,-5.73867188,34.8415636
8421,-8.89662364,31.69145842
9266,-6.79421843,39.23238075
9118,-2.01192688,33.94685136
680,-2.48731598,32.92427062
368,-5.17354149,38.46678461
7320,-10.71680486,38.76730318
4313,-5.02953806,38.69549765
4513,-6.63690244,38.35508622
6337,-7.7750752,31.1026077
8972,-1.96000456,35.35634146
1180,-7.95799424,31.61841486
6249,-9.97339551,34.62808457
6968,-10.66419042,38.75097096
3789,-8.07296767,31.93338189
9098,-11.07404933,38.27656825
7798,-1.98553535,33.06591703
2419,-4.68425187,34.8966294
9284,-6.86777678,39.28387165
8404,-11.05685659,37.33765985
4669,-11.10829571,35.20304301
4983,-7.70116792,31.28270192
9217,-6.92337353,39.25581464
256,-2.53353218,32.93136152
2876,-2.50495915,32.01060596
986,-7.78265974,35.66712625
4541,-10.79630207,39.42367639
8802,-8.409273333,35.86652
4746,-8.30282577,32.32665122
4540,-10.79531447,39.42261938
1956,-10.22662783,40.22047094
7707,-8.08801594,36.68237204
2410,-7.11878235,37.8058601
171,-6.82323369,39.23002247
4559,-8.03931806,35.76125407
4446,-5.87264658,39.29253891
3884,-6.39515213,30.9791382
2520,-10.23794957,39.47138111
8636,-6.88290053,39.25327201
3980,-3.44859692,37.42518109
5411,-4.18861059,35.02128318
1900,-4.0564609,33.08408428
6324,-7.77494639,31.10266869
3174,-3.35876186,36.60110261
1292,-9.77335812,39.60115368
166,-6.8849612,39.15519125
2669,-4.3455482,32.89008416
2845,-8.35021717,31.83528582
9215,-6.92358266,39.25703231
4786,-4.37297692,35.07264054
7596,-10.71219485,39.44462985
4750,-5.77724533,39.30055326
6363,-4.98420077,39.83418974
5444,-3.4398559,31.89303082
1434,-4.14042682,33.46406355
113,-6.83705909,39.18587656
2584,-8.01202221,35.4968841
6431,-3.33301665,33.92523379
6407,-3.66771928,35.60286113
569,-6.34159357,31.06430825
8711,-6.89227462,39.22910295
526,-6.21112794,39.21804832
4242,-3.38833767,36.94392422
8525,-6.88122561,39.28643305
8585,-9.43822549,33.56091774
3900,-4.1193158,34.82136446
9189,-10.52187273,38.6751996
5171,-1.32426511,31.79128991
4948,-5.16950965,39.80645562
5887,-3.01635781,33.04483145
503,-7.73143392,35.70264837
8205,-6.88301146,39.25341609
7214,-10.7192915,38.77157931
8743,-3.16244669,33.30107996
8024,-4.90616898,35.78084875
9008,-6.14866537,35.73766519
5381,-8.08974301,35.83676569
7053,-10.44232749,36.06147037
1745,-8.05273486,31.50347833
4700,-5.20043044,38.71752371
1599,-6.22063184,36.35453974
3791,-3.51255136,35.95517063
3227,-9.9877247,38.96400374
3107,-5.24297539,39.76735511
1715,-2.64070415,33.93040102
6161,-6.4838557,31.11671046
8535,-5.9818708,35.44182707
3859,-5.24622044,39.78232812
2957,-4.56782619,33.03932928
6208,-10.86137366,39.02941035
776,-3.25148718,30.90943649
1441,-4.31184051,35.74577475
2859,-6.92151361,37.77747585
8720,-9.48900076,33.27173582
2728,-10.18237166,40.01453662
2723,-4.64623125,35.04334888
6967,-10.66327422,38.7502259
519,-6.77944154,39.23630773
318,-4.80883442,34.75382207
3498,-4.292207,35.55142199
3352,-6.33149353,38.38497558
8521,-1.59300991,31.14143972
6693,-1.87034246,34.73408202
8945,-8.102938333,35.90313833
5245,-9.05749354,33.28735479
9292,-6.85719396,39.2820354
4201,-9.08303266,34.6428991
1603,-6.22318919,36.35387358
3931,-2.77024635,32.69655045
65,-6.61649393,39.11044733
3487,-3.32031015,36.33821558
6895,-10.56074509,39.17486393
909,-4.31055835,35.74179381
7327,-7.9553866,36.86436228
5367,-10.95054311,39.34135756
3623,-5.07115166,32.79158568
8797,-8.24318216,35.0246632
1660,-10.70489777,35.80126652
8367,-3.74182785,37.6634179
3723,-8.38676969,33.23057917
596,-10.28163619,40.19759581
7556,-9.33610788,34.76667075
116,-6.78391777,39.01765168
3280,-9.98641887,38.96439622
6317,-2.40174913,32.32908927
5891,-9.46445546,33.95017664
1684,-2.52894976,32.96296817
633,-2.87902048,32.23297263
5779,-1.45632948,31.69375974
4447,-5.8732217,39.29424098
5634,-9.28306768,35.28420707
613,-6.15167239,39.22428365
3658,-4.79641381,38.29167409
2094,-3.32976583,36.63738953
354,-6.82770724,37.65219509
301,-4.80962237,34.75339849
4048,-5.98662962,38.22105267
9272,-6.89702987,39.25354955
5358,-4.52891685,38.23804607
9100,-3.3357649,33.92738365
7496,-4.64253124,34.16670549
8622,-4.57480916,30.09948212
5103,-3.15362361,33.66235336
7855,-2.74709418,33.23101423
7784,-4.90970959,29.66179884
8919,-4.32499736,37.88641622
5180,-6.75011801,30.40934468
5889,-8.8856781,33.302319
7696,-1.51105067,33.80824681
5342,-1.08399964,31.8071859
3056,-6.90975283,37.4955408
6446,-5.71510506,38.23726248
4981,-1.3754014,34.4328901
7687,-7.38950284,31.364461
8651,-10.79311617,38.32066221
5899,-11.09861138,39.3090897
6455,-10.70497732,39.13345465
8462,-7.1676176,30.536406
8581,-6.9483215,39.23169167
6927,-4.95701104,39.78685979
6759,-6.14645593,39.3288253
7515,-4.5489229,35.79580154
7654,-2.71549646,33.14013717
6022,-8.5390921,32.94156707
165,-6.88813912,39.16064314
4899,-4.82499616,32.85681647
2108,-6.0415515,39.23002714
9178,-8.016228333,35.49347333
2141,-3.78843934,30.49477467
7426,-3.19993413,37.64566865
7604,-9.66990199,39.10836339
6269,-6.08742193,39.32903186
2812,-8.84104832,34.81142766
5933,-5.92681126,39.22310983
2736,-4.82065017,39.08782738
6913,-4.62588613,35.75631848
9156,-4.26981054,38.05065809
8803,-8.409393333,35.866555
339,-2.48600933,32.90194845
3601,-9.22103382,33.64045996
4906,-2.56088168,33.26423722
4067,-3.44863092,37.42519612
7819,-9.40428274,39.59919679
5226,-5.2833385,35.08206259
3472,-5.3370021,39.73051738
1582,-3.00511317,31.92494747
5323,-10.20485596,38.84305986
6438,-2.56452744,36.78430556
18,-6.61682134,39.11026652
7943,-8.55101999,32.55033962
7650,-6.86943186,39.27548305
3127,-2.40284734,31.70872181
3061,-6.1638265,35.88974452
4676,-3.82895034,32.60459569
6879,-7.10471567,31.23705122
5354,-9.40809212,33.91681042
5800,-4.45320978,38.32891485
2241,-5.24665343,39.76677951
3135,-5.17640558,34.6200607
4527,-8.46583076,32.15775656
3303,-11.02321461,35.1241209
4389,-8.52625385,32.0356891
7704,-8.36141347,32.29750777
5912,-5.87393252,39.25830188
9241,-2.87909499,37.36977082
6977,-9.029688,32.46647599
6775,-5.70021601,34.49164836
748,-3.3906097,36.66734394
5681,-3.3871171,35.49957412
4703,-8.03344611,35.77037374
8236,-6.88315745,39.25347006
5059,-6.59828086,38.54619992
9263,-6.79426465,39.23270222
8871,-10.73521429,34.74394546
5998,-8.25360197,31.36163714
8774,-3.607367,36.71278769
1128,-10.69230189,39.79991872
1592,-7.40898203,37.66950661
1011,-6.72135866,38.73639768
742,-6.19302542,39.25602945
2088,-6.14266109,39.24159426
2253,-10.96596828,35.27539737
6103,-9.97120401,34.63016061
9258,-6.81449082,39.15243567
6871,-8.93492254,33.34461019
5246,-2.66597561,32.98016708
6808,-6.15082281,39.51708248
6326,-7.87288392,30.79704445
4159,-2.705877,33.48916841
2906,-10.25843262,39.92179939
5267,-7.59916072,31.27126968
6539,-3.13394229,32.90605291
9319,-6.81696469,39.08526324
5242,-4.41927255,34.76238586
5421,-8.06219537,36.00653288
2468,-4.7347337,34.92387808
38,-6.8081473,39.2325173
6930,-7.51027775,31.04499801
3646,-8.96776394,32.90094509
1694,-7.64686986,35.75627575
4218,-5.23641722,39.77871526
8423,-8.63563649,31.42947074
5260,-1.24134439,34.3680804
146,-6.84967263,39.22525861
3405,-4.77615365,33.23852515
4279,-3.20915688,37.311834
7683,-7.30242724,30.6309095
399,-10.2743344,40.17458659
7409,-8.54133837,31.90562393
5355,-2.8433144,33.08111425
1437,-4.46080829,35.68937665
4574,-2.60263222,33.42277673
263,-6.20919639,39.2182706
5197,-9.0507339,33.2901
5606,-3.43201317,31.50892635
41,-6.84967083,39.22503316
5799,-4.45394599,38.32840683
3259,-6.18764803,39.2158226
403,-6.20018651,39.25398506
5088,-4.49381299,35.07229037
308,-3.35181853,37.34917947
5239,-4.20011075,34.82144885
8063,-2.1213089,33.05953356
4812,-7.84974328,31.43521932
476,-7.95438628,31.60717072
7824,-4.47456258,34.18417134
5910,-5.87535577,39.25608884
9081,-4.07137559,37.98836916
4998,-5.13490711,34.77138685
3451,-1.7501693,31.61118817
4111,-10.37858188,39.8409872
5478,-4.39513424,34.52822164
8133,-8.16745018,36.33011314
2609,-6.16293434,39.19122093
943,-5.07465668,38.45269443
2121,-4.4352472,34.86985056
5583,-4.61259416,29.78251433
109,-6.8588504,39.233016
3268,-3.3916983,37.55031175
2591,-4.87498309,38.44759854
6068,-6.85499805,30.5299179
9318,-6.81695795,39.08602637
7191,-5.76921791,37.25095258
3865,-5.18536157,38.77041211
9012,-2.12081598,33.4913135
4188,-3.20474232,35.94439216
4054,-4.08891663,34.73577659
2304,-10.81701696,39.52648762
4215,-9.1714299,33.81921575
2257,-10.92659987,35.27889579
4098,-4.7608695,34.58138983
2224,-8.80357035,34.22391666
3036,-10.25866574,39.92090081
8663,-8.97338226,33.95753347
6428,-2.57817849,36.77668467
3349,-4.77610692,33.23833852
3100,-3.35550934,36.49438633
4643,-10.79375272,39.4227129
1685,-4.19186898,33.12874096
7137,-2.8563705,33.28017787
8145,-8.08809883,36.68166251
3596,-1.33126327,33.80811049
7297,-4.2001265,32.3258252
7775,-10.48865361,39.02788544
642,-6.1544148,39.22299219
5075,-11.12513713,35.17390472
7790,-10.48812753,39.02828729
3302,-11.02328046,35.12391803
3089,-8.18948204,31.85021646
6427,-1.55795735,31.46215414
8077,-9.33607197,34.76558039
6102,-2.3441446,32.29518205
3282,-11.0578766,35.11872913
6054,-1.34474919,31.65856645
4864,-1.32187218,31.81751834
7770,-6.19282111,39.25603112
1360,-3.36635132,36.68723649
1924,-3.00519716,31.92444675
5752,-4.10593856,35.18115677
4789,-2.53848471,32.23758895
4516,-3.03161292,33.93112758
7923,-8.80657008,34.97652301
7895,-9.36935898,34.23856683
4386,-6.18193367,39.22332983
6454,-3.35811781,33.90985194
3095,-1.85344197,31.59028737
4972,-2.74399232,31.62895471
4835,-8.30511695,32.33495495
990,-4.31053074,35.74016038
2076,-5.12488436,38.38487658
5973,-6.93393613,30.60137918
1001,-7.75282276,35.67893233
3364,-2.76621543,32.11262928
1273,-4.55233087,34.842736
6400,-1.88074172,34.73088138
7095,-10.49308224,39.32410047
8136,-8.55363701,36.00416727
7085,-1.79462477,34.73343025
1714,-8.90617838,33.46299405
4573,-1.55677012,31.65015934
6045,-8.25153907,31.36193155
5116,-6.74393315,30.40715825
6203,-8.95434282,33.24194255
6027,-6.66141928,37.13609033
1717,-2.62767306,33.93040609
7463,-6.41836169,39.54792938
2779,-10.68684853,39.59188883
5351,-3.52308467,35.33449166
6043,-10.19628142,38.56199163
4230,-4.84465649,29.97259063
4555,-2.55999918,32.65544596
4837,-10.86733561,39.42960092
9414,-7.39313411,38.96937303
2293,-2.59627043,32.91344637
858,-2.55495998,30.60707436
7241,-8.60041485,35.0438975
1230,-9.75983547,39.61859725
2089,-1.8740571,33.70225274
1562,-3.39468862,36.73828785
9281,-6.86906939,39.27626007
323,-3.37686404,36.67658799
6850,-5.01706527,32.81012064
1998,-4.70183982,38.12081682
3581,-3.33196948,36.3439091
1558,-6.22264081,36.35265413
7161,-7.76951483,36.91530148
9366,-6.96564439,39.51337422
119,-6.7839861,39.23879948
8114,-8.95384215,32.56485048
2665,-10.60625714,39.62233385
2574,-4.87292535,38.45612247
1427,-6.22081425,39.23284843
669,-4.45009694,33.95166018
8851,-4.85339359,32.47505315
1420,-6.22202415,39.23323682
1482,-3.68095313,30.58997008
1408,-3.6810053,30.58993
7897,-3.04259603,35.48211211
4135,-2.75969076,33.61840946
413,-6.21009325,39.21912069
3548,-2.88701872,31.73252851
6724,-7.5560167,31.0254742
5089,-4.51016099,35.06835176
6594,-10.70616482,39.13304788
5837,-11.01475836,39.44333914
326,-5.07811827,39.1221409
2782,-5.4149587,39.7239571
7228,-6.32681077,39.54994613
816,-2.80200944,33.99103334
8490,-2.82729799,33.366863
7641,-5.87448459,39.25643537
4256,-3.07867491,32.08505309
5894,-10.95116184,39.02943024
2191,-4.84311057,38.52185521
7759,-5.69588152,36.63144001
2986,-6.75926881,36.47060039
6286,-8.63154424,33.14788433
5220,-9.05446825,33.28923733
6013,-6.56606647,35.5169462
2265,-6.227999,39.24172655
730,-7.74869995,35.71592117
7581,-4.88737118,29.64412076
2015,-4.98352429,39.08415042
4690,-6.4850567,35.93949224
111,-6.83365981,39.1855361
5665,-9.42788842,33.95596205
4415,-5.24612827,39.78122786
1986,-7.838083,35.63739517
5016,-9.30556121,33.62524281
7652,-2.64396746,32.778335
7536,-6.16941506,39.20041151
4317,-8.90851606,32.96499294
449,-6.81324005,37.68254162
1216,-8.89833132,33.45403176
2336,-8.91606142,33.53400693
56,-6.61619405,39.11210149
1803,-4.18621943,33.13550753
779,-2.87771302,32.24621915
6207,-10.86140355,39.02940531
6056,-3.23973929,33.45499118
4229,-4.86519912,30.33688655
1116,-2.68087384,30.57970999
5392,-3.37363025,36.84827667
3694,-8.48146124,32.08486497
6111,-3.34538513,36.83517911
9164,-10.83552412,38.64744877
6890,-6.2078864,39.38626774
7608,-3.72072525,32.67924657
5997,-10.09655992,34.68139278
7242,-8.60333016,35.04271879
4748,-8.30289062,32.32755649
6034,-10.92067894,39.37978452
329,-7.73109789,35.70029979
2215,-10.3626266,40.10336306
8956,-11.13329128,38.6067041
536,-3.37698537,36.67632008
8591,-6.94817961,39.23119598
3933,-2.76342075,33.6144818
6083,-3.51694525,32.39224305
5205,-5.96830577,39.19657775
1825,-8.77477665,33.6448084
1361,-3.37274887,36.68572913
4898,-4.36343961,29.96320317
6158,-2.10926838,33.07542144
3125,-2.41573061,31.70041956
7949,-1.50710912,33.78725897
3203,-10.85910995,39.78018579
9286,-6.79704822,39.2295128
3067,-5.35049195,39.70170618
6684,-5.01044711,39.8117946
1129,-10.69234945,39.80028997
8250,-1.77878687,34.06959515
3576,-2.53351655,33.19508759
7404,-5.93528187,37.27535884
1405,-5.13095193,38.97426359
6991,-8.23138259,35.43057059
8273,-6.89789562,39.28339733
681,-10.28686051,40.11686203
2960,-3.34763017,37.58006274
548,-9.93361689,39.72448656
8551,-8.39169549,38.94910657
3062,-6.18513783,39.20795311
4275,-1.34173527,34.38515967
8540,-8.41165807,38.93983238
6122,-5.71656112,38.23595355
202,-6.88522964,39.15550184
1988,-6.14329246,39.24143558
627,-4.20879452,35.76789344
4031,-9.84700493,38.89746905
562,-6.19224678,39.25564042
8917,-4.36108678,37.82408238
7314,-5.93419917,37.27861485
1424,-2.54627353,32.95748646
9090,-7.60026082,36.99795029
6216,-3.8636496,32.60693918
6112,-3.34905776,36.83625057
6580,-9.33687976,34.76609947
812,-6.13794698,39.22995213
8791,-8.13137518,30.96871121
205,-6.84922186,39.14525611
5844,-5.07630119,32.06908942
8725,-8.12837546,30.96698849
6940,-1.78379976,34.71444184
2800,-9.16556524,33.54237895
607,-4.90030588,38.57287091
2287,-2.59618633,32.91290118
4504,-4.37306828,35.07337695
2496,-3.04348203,31.37582175
4840,-9.2398938,33.338969
248,-2.5256692,32.90239173
2097,-3.28220711,32.87863326
6537,-9.33687987,34.76602347
1774,-8.90586559,33.46194155
1467,-3.68093359,30.58988692
8119,-11.04137364,37.42902224
223,-6.97122532,39.09557215
4022,-5.12556545,32.38958648
1072,-2.64482196,33.94640971
3629,-10.71598315,39.99636255
570,-10.28119303,40.19734389
5310,-6.1929448,39.25620405
3162,-5.17732826,34.6195198
71,-6.84384825,39.23461546
2558,-10.2348552,39.4738319
1746,-8.05234634,31.50337719
7634,-10.70972667,39.44401373
7572,-4.54884663,35.79580803
2918,-4.77402823,34.91748926
7814,-1.58495149,30.8935597
5295,-9.05741141,33.28771239
3917,-3.83055987,33.29128484
6130,-3.46197217,35.69868141
9409,-7.12816441,39.20789923
7569,-3.47826484,37.57770906
3713,-5.04216378,32.81342009
6747,-4.18581325,34.24530086
3638,-4.19910303,30.4905773
1003,-4.87588637,34.63679544
2457,-4.4354672,34.87067365
5440,-4.40964768,34.77309446
4008,-3.44692147,37.43408982
6429,-2.57575616,36.77406721
5332,-1.08865052,31.80475337
4308,-5.02087937,38.706378
8147,-8.17188409,36.33536113
3426,-4.28183347,35.55610057
6285,-3.33844379,36.82905817
4335,-5.98845827,37.75491248
7925,-8.78827999,35.15072989
7689,-7.39010116,31.36502483
7830,-2.74678121,33.23086988
2369,-6.22667416,39.24023615
4314,-5.029515,38.69536857
665,-4.2102277,35.76518642
3516,-6.6261273,37.51913145
9057,-7.99944602,35.84875286
2693,-8.21778964,31.68495398
4605,-4.93187305,34.94236212
802,-6.07937336,36.6492309
707,-7.77947781,35.67066083
3549,-3.56338246,36.9472134
8582,-8.29679629,34.90609063
4470,-8.84838689,34.82302266
9395,-2.84125789,35.51343247
8695,-3.28120235,32.98756257
3017,-10.18149444,38.9426731
9160,-4.26882434,38.05358359
5126,-10.94259925,39.24223333
4767,-5.77912258,39.30257358
7901,-10.7377708,38.80795761
1827,-4.91646574,34.67373112
9001,-6.30067481,35.50063199
2295,-9.31707019,32.77234251
547,-6.15243165,39.2236325
8539,-8.60505357,39.2601827
5033,-9.33209848,33.70054389
7231,-2.92976153,36.22739797
2858,-6.92338012,37.77177537
8857,-6.92323177,39.25726241
6810,-9.94802419,37.90625638
282,-2.49032475,32.9119984
2258,-6.22738797,39.24078275
247,-2.54096197,32.9127742
6404,-5.58820702,38.26387566
4814,-7.84635538,31.43901717
7237,-10.71700276,38.77125079
6243,-5.49035414,29.78235383
4394,-3.2923618,32.23031711
5874,-3.74945065,32.85053487
4438,-6.30122745,35.88024396
818,-2.80181398,33.99175908
8051,-10.51122428,38.9968783
9207,-4.26884645,38.05023017
2178,-7.994518,31.7943063
4550,-8.46772252,32.15756634
3588,-7.49806639,36.46825169
5719,-11.20817884,34.97160206
1749,-9.07971367,34.80919532
421,-5.17321958,38.46609062
5749,-1.37875952,34.62302102
1463,-5.88434721,36.4460852
4549,-8.46053269,32.15881385
36,-6.69976668,39.1878291
8861,-3.54548419,36.98615232
5559,-5.61891581,32.74554588
1792,-4.84859894,34.82812124
488,-6.79110989,39.14621351
1012,-6.77344207,37.75377892
521,-7.72476771,35.71993411
3904,-9.00073349,32.8113962
9259,-6.75990306,39.12667704
9229,-1.86464415,33.86877976
5369,-2.84548117,33.08504537
6543,-7.11428247,31.22826582
4401,-11.01718781,34.88400249
2551,-7.28744135,36.06037033
8129,-5.02251547,32.81919433
1823,-8.77510714,33.64466972
4926,-3.21642397,37.25917791
176,-6.88534011,39.15525168
2260,-3.33282795,36.64141834
7677,-7.30994452,30.63525778
9204,-2.04397717,33.84528999
8056,-10.51178899,38.99269355
8139,-3.69312947,37.42714884
9280,-6.86770347,39.28416721
3749,-6.16344037,36.02291689
735,-2.87735657,32.2471823
4014,-1.3691106,34.08744725
7528,-6.21060217,34.83527677
3065,-6.18484188,39.20872684
4292,-10.73262802,39.51362267
7176,-4.98413166,39.8327296
228,-6.8885288,39.16085739
8409,-8.7681128,31.84189637
3826,-9.00041986,32.81158483
8322,-8.25585899,35.09253998
8685,-6.88066466,39.24542773
5622,-9.43477339,33.94877109
7560,-2.03469964,33.02637634
6550,-1.23201886,30.94881885
7197,-4.56691632,35.6582544
3397,-6.12328251,38.40802792
7107,-10.44242357,36.05886505
889,-10.28124267,40.19089025
9273,-6.89668777,39.25344466
7510,-9.33452896,34.76649139
9047,-8.82065253,36.25186913
7700,-7.3235957,30.63086
7313,-5.9352443,37.27330309
628,-6.13833571,39.23006768
8281,-1.72699871,33.97482608
5436,-6.36302695,37.13973197
5346,-1.23875258,34.36521386
3340,-7.48174252,31.48241946
3434,-7.56492445,36.10860874
3396,-6.37641256,38.35184637
3755,-6.17500312,36.02787941
7324,-4.98378708,39.83453177
940,-6.1946023,39.22578672
761,-3.40650832,36.68098068
8452,-2.45922462,33.6308843
1466,-3.68093359,30.58988692
